"YEAR","MONTH","DATE","SITE","TRANSECT","DISTANCE","SIDE","SAND_DEPTH"
2003,8,"2003-08-22","CARP",2,8,"I",-99999
2003,8,"2003-08-22","CARP",2,8,"O",-99999
2003,8,"2003-08-22","CARP",2,9,"O",-99999
2003,8,"2003-08-22","CARP",2,10,"I",-99999
2003,8,"2003-08-22","CARP",2,10,"O",-99999
2003,8,"2003-08-22","CARP",2,11,"O",-99999
2003,8,"2003-08-22","CARP",2,13,"O",-99999
2003,8,"2003-08-22","CARP",2,18,"I",-99999
2003,8,"2003-08-22","CARP",2,18,"O",-99999
2003,8,"2003-08-22","CARP",2,20,"O",-99999
2003,8,"2003-08-22","CARP",2,22,"I",-99999
2003,8,"2003-08-22","CARP",2,23,"I",-99999
2003,8,"2003-08-22","CARP",2,23,"O",-99999
2003,8,"2003-08-22","CARP",2,25,"I",-99999
2003,8,"2003-08-22","CARP",2,26,"I",-99999
2003,8,"2003-08-22","CARP",2,26,"O",-99999
2003,8,"2003-08-22","CARP",2,27,"O",-99999
2003,8,"2003-08-22","CARP",2,28,"I",-99999
2003,8,"2003-08-22","CARP",2,28,"O",-99999
2003,8,"2003-08-22","CARP",2,29,"O",-99999
2003,8,"2003-08-22","CARP",2,30,"I",-99999
2003,8,"2003-08-22","CARP",2,30,"O",-99999
2003,8,"2003-08-22","CARP",2,31,"O",-99999
2003,8,"2003-08-22","CARP",2,32,"O",-99999
2003,8,"2003-08-22","CARP",2,36,"I",-99999
2003,8,"2003-08-22","CARP",2,37,"I",-99999
2003,8,"2003-08-22","CARP",2,39,"O",-99999
2003,8,"2003-08-22","CARP",3,19,"O",-99999
2003,8,"2003-08-22","CARP",3,32,"O",-99999
2003,8,"2003-08-22","CARP",3,34,"O",-99999
2003,8,"2003-08-22","CARP",3,36,"I",-99999
2003,8,"2003-08-22","CARP",3,37,"O",-99999
2003,8,"2003-08-22","CARP",3,39,"O",-99999
2003,8,"2003-08-21","CARP",4,25,"O",-99999
2003,8,"2003-08-21","CARP",4,29,"O",-99999
2003,8,"2003-08-21","CARP",4,30,"I",-99999
2003,8,"2003-08-21","CARP",4,31,"O",-99999
2003,8,"2003-08-21","CARP",4,32,"O",-99999
2003,8,"2003-08-21","CARP",4,34,"I",-99999
2003,8,"2003-08-21","CARP",4,39,"O",-99999
2003,8,"2003-08-21","CARP",5,3,"I",-99999
2003,8,"2003-08-22","CARP",6,2,"O",-99999
2003,8,"2003-08-22","CARP",6,3,"I",-99999
2003,8,"2003-08-22","CARP",6,3,"O",-99999
2003,8,"2003-08-22","CARP",6,4,"I",-99999
2003,8,"2003-08-22","CARP",6,9,"O",-99999
2003,8,"2003-08-22","CARP",6,14,"I",-99999
2003,8,"2003-08-22","CARP",6,19,"I",-99999
2003,8,"2003-08-22","CARP",6,20,"O",-99999
2003,8,"2003-08-22","CARP",6,25,"I",-99999
2003,8,"2003-08-22","CARP",6,26,"I",-99999
2003,8,"2003-08-22","CARP",6,30,"I",-99999
2003,8,"2003-08-22","CARP",6,31,"I",-99999
2003,8,"2003-08-22","CARP",6,33,"O",-99999
2003,8,"2003-08-22","CARP",6,34,"I",-99999
2003,8,"2003-08-22","CARP",6,35,"I",-99999
2003,8,"2003-08-22","CARP",6,36,"O",-99999
2003,8,"2003-08-22","CARP",6,37,"I",-99999
2003,8,"2003-08-21","CARP",7,2,"O",-99999
2003,8,"2003-08-21","CARP",7,3,"I",-99999
2003,8,"2003-08-21","CARP",7,4,"O",-99999
2003,8,"2003-08-21","CARP",7,5,"O",-99999
2003,8,"2003-08-21","CARP",7,6,"I",-99999
2003,8,"2003-08-21","CARP",7,6,"O",-99999
2003,8,"2003-08-21","CARP",7,8,"O",-99999
2003,8,"2003-08-21","CARP",7,13,"I",-99999
2003,8,"2003-08-21","CARP",7,14,"I",-99999
2003,8,"2003-08-21","CARP",7,18,"O",-99999
2003,8,"2003-08-21","CARP",7,24,"O",-99999
2003,8,"2003-08-21","CARP",7,26,"O",-99999
2003,8,"2003-08-21","CARP",7,29,"O",-99999
2003,8,"2003-08-21","CARP",7,30,"I",-99999
2003,8,"2003-08-21","CARP",7,30,"O",-99999
2003,8,"2003-08-21","CARP",7,33,"O",-99999
2003,8,"2003-08-21","CARP",7,34,"I",-99999
2003,8,"2003-08-21","CARP",7,35,"I",-99999
2003,8,"2003-08-21","CARP",8,4,"O",-99999
2003,8,"2003-08-21","CARP",8,6,"I",-99999
2003,8,"2003-08-21","CARP",8,12,"O",-99999
2003,8,"2003-08-21","CARP",8,18,"O",-99999
2003,8,"2003-08-21","CARP",8,20,"O",-99999
2003,8,"2003-08-21","CARP",8,27,"O",-99999
2003,8,"2003-08-26","GOLB",2,3,"O",-99999
2003,8,"2003-08-26","GOLB",2,9,"I",-99999
2003,8,"2003-08-26","GOLB",2,17,"I",-99999
2003,8,"2003-08-26","GOLB",2,17,"O",-99999
2003,8,"2003-08-26","GOLB",2,29,"O",-99999
2003,8,"2003-08-26","GOLB",2,32,"I",-99999
2003,8,"2003-08-26","GOLB",2,35,"O",-99999
2003,8,"2003-08-26","GOLB",2,36,"I",-99999
2003,8,"2003-08-26","GOLB",2,39,"I",-99999
2003,8,"2003-08-26","IVEE",2,1,"O",-99999
2003,8,"2003-08-26","IVEE",2,2,"I",-99999
2003,8,"2003-08-26","IVEE",2,2,"O",-99999
2003,8,"2003-08-26","IVEE",2,6,"O",-99999
2003,8,"2003-08-26","IVEE",2,13,"O",-99999
2003,8,"2003-08-26","IVEE",2,15,"I",-99999
2003,8,"2003-08-26","IVEE",2,18,"I",-99999
2003,8,"2003-08-26","IVEE",2,19,"I",-99999
2003,8,"2003-08-26","IVEE",2,27,"I",-99999
2003,8,"2003-08-26","IVEE",2,27,"O",-99999
2003,8,"2003-08-26","IVEE",2,28,"O",-99999
2003,8,"2003-08-26","IVEE",2,33,"I",-99999
2002,8,"2002-08-27","AQUE",1,33,"I",-99999
2002,8,"2002-08-27","AQUE",1,34,"I",-99999
2002,8,"2002-08-27","AQUE",1,35,"O",-99999
2002,8,"2002-08-27","AQUE",1,39,"O",-99999
2002,8,"2002-08-27","AQUE",1,40,"I",-99999
2002,8,"2002-08-27","AQUE",2,4,"I",-99999
2002,8,"2002-08-27","AQUE",2,21,"O",-99999
2002,8,"2002-08-27","AQUE",2,35,"I",-99999
2002,8,"2002-08-27","AQUE",2,36,"I",-99999
2002,8,"2002-08-27","AQUE",3,4,"O",-99999
2002,8,"2002-08-27","AQUE",6,10,"I",-99999
2002,8,"2002-08-27","AQUE",6,30,"O",-99999
2002,8,"2002-08-19","BULL",1,2,"O",-99999
2002,8,"2002-08-19","BULL",3,2,"O",-99999
2002,8,"2002-08-19","BULL",3,6,"O",-99999
2002,8,"2002-08-19","BULL",3,9,"I",-99999
2002,8,"2002-08-19","BULL",3,16,"O",-99999
2002,8,"2002-08-19","BULL",6,8,"O",-99999
2002,8,"2002-08-19","BULL",6,9,"I",-99999
2002,8,"2002-08-19","BULL",6,16,"I",-99999
2002,8,"2002-08-19","BULL",6,18,"I",-99999
2002,8,"2002-08-19","BULL",6,19,"I",-99999
2002,8,"2002-08-19","BULL",6,20,"I",-99999
2002,8,"2002-08-21","CARP",2,3,"O",-99999
2002,8,"2002-08-21","CARP",2,12,"I",-99999
2002,8,"2002-08-21","CARP",2,14,"O",-99999
2002,8,"2002-08-21","CARP",2,19,"O",-99999
2002,8,"2002-08-21","CARP",2,24,"I",-99999
2002,8,"2002-08-21","CARP",2,29,"O",-99999
2002,8,"2002-08-21","CARP",2,30,"I",-99999
2002,8,"2002-08-21","CARP",2,32,"O",-99999
2002,8,"2002-08-21","CARP",2,34,"O",-99999
2002,8,"2002-08-21","CARP",2,38,"O",-99999
2002,8,"2002-08-21","CARP",3,13,"O",-99999
2002,8,"2002-08-21","CARP",6,3,"O",-99999
2002,8,"2002-08-21","CARP",6,29,"I",-99999
2002,8,"2002-08-21","CARP",6,29,"O",-99999
2002,8,"2002-08-21","CARP",6,34,"O",-99999
2002,8,"2002-08-21","CARP",6,35,"I",-99999
2002,8,"2002-08-21","CARP",6,35,"O",-99999
2002,8,"2002-08-21","CARP",7,4,"O",-99999
2002,8,"2002-08-21","CARP",7,6,"O",-99999
2002,8,"2002-08-21","CARP",7,8,"O",-99999
2002,8,"2002-08-21","CARP",7,9,"O",-99999
2002,8,"2002-08-21","CARP",7,13,"I",-99999
2002,8,"2002-08-21","CARP",7,13,"O",-99999
2002,8,"2002-08-21","CARP",7,17,"I",-99999
2002,8,"2002-08-21","CARP",7,17,"O",-99999
2002,8,"2002-08-21","CARP",7,25,"I",-99999
2002,8,"2002-08-21","CARP",7,28,"I",-99999
2002,8,"2002-08-21","CARP",7,29,"O",-99999
2002,8,"2002-08-21","CARP",7,30,"I",-99999
2002,8,"2002-08-21","CARP",7,37,"O",-99999
2002,8,"2002-08-21","CARP",7,38,"I",-99999
2002,8,"2002-08-21","CARP",7,40,"O",-99999
2002,8,"2002-08-21","CARP",8,3,"I",-99999
2002,8,"2002-08-21","CARP",8,4,"I",-99999
2002,8,"2002-08-21","CARP",8,18,"O",-99999
2002,8,"2002-08-21","CARP",8,20,"O",-99999
2002,8,"2002-08-21","CARP",8,27,"I",-99999
2002,8,"2002-08-21","CARP",8,34,"O",-99999
2002,8,"2002-08-13","GOLB",1,37,"I",-99999
2002,8,"2002-08-13","GOLB",2,3,"O",2
2002,8,"2002-08-13","GOLB",2,31,"O",2
2002,8,"2002-08-13","GOLB",2,32,"I",1
2002,8,"2002-08-13","IVEE",1,4,"I",-99999
2002,8,"2002-08-13","IVEE",1,12,"O",-99999
2002,8,"2002-08-13","IVEE",1,16,"O",-99999
2002,8,"2002-08-13","IVEE",1,37,"O",-99999
2002,8,"2002-08-13","IVEE",1,38,"I",-99999
2002,8,"2002-08-13","IVEE",2,10,"O",-99999
2002,8,"2002-08-13","IVEE",2,14,"O",-99999
2002,8,"2002-08-13","IVEE",2,15,"I",-99999
2002,8,"2002-08-13","IVEE",2,16,"I",-99999
2002,8,"2002-08-13","IVEE",2,19,"I",-99999
2002,8,"2002-08-13","IVEE",2,19,"O",-99999
2002,8,"2002-08-13","IVEE",2,20,"I",-99999
2002,8,"2002-08-13","IVEE",2,24,"O",-99999
2002,8,"2002-08-13","IVEE",2,28,"I",-99999
2002,8,"2002-08-13","IVEE",2,30,"I",-99999
2002,8,"2002-08-13","IVEE",2,32,"I",-99999
2002,8,"2002-08-13","IVEE",2,32,"O",-99999
2002,8,"2002-08-13","IVEE",2,35,"O",-99999
2002,8,"2002-08-13","IVEE",2,36,"I",-99999
2002,8,"2002-08-13","IVEE",2,39,"I",1
2002,8,"2002-08-13","IVEE",2,40,"I",1
2002,8,"2002-08-13","IVEE",2,40,"O",1
2002,8,"2002-08-14","NAPL",4,5,"I",-99999
2004,7,"2004-07-23","AQUE",1,10,"I",0
2004,7,"2004-07-23","AQUE",1,11,"O",0
2004,7,"2004-07-23","AQUE",1,36,"O",0
2004,7,"2004-07-23","AQUE",1,37,"I",0
2004,7,"2004-07-23","AQUE",1,38,"I",0
2004,7,"2004-07-23","AQUE",2,34,"I",0
2004,7,"2004-07-23","AQUE",5,21,"I",0
2004,7,"2004-07-23","AQUE",6,3,"I",0
2004,7,"2004-07-23","AQUE",6,10,"I",0
2004,7,"2004-07-23","AQUE",6,11,"I",0
2004,7,"2004-07-26","BULL",1,1,"I",0
2004,7,"2004-07-26","BULL",1,2,"I",0
2004,7,"2004-07-26","BULL",1,3,"O",2
2004,7,"2004-07-26","BULL",1,7,"I",0
2004,7,"2004-07-26","BULL",3,10,"O",0
2004,7,"2004-07-26","BULL",3,12,"O",0
2004,7,"2004-07-26","BULL",3,30,"O",0
2004,7,"2004-07-26","BULL",3,31,"I",0
2004,7,"2004-07-27","CARP",2,2,"O",0
2004,7,"2004-07-27","CARP",2,8,"I",0
2004,7,"2004-07-27","CARP",2,8,"O",0
2004,7,"2004-07-27","CARP",2,9,"I",0
2004,7,"2004-07-27","CARP",2,9,"O",0
2004,7,"2004-07-27","CARP",2,11,"O",0
2004,7,"2004-07-27","CARP",2,12,"I",0
2004,7,"2004-07-27","CARP",2,12,"O",0
2004,7,"2004-07-27","CARP",2,33,"O",0
2004,7,"2004-07-27","CARP",2,34,"O",0
2004,7,"2004-07-27","CARP",2,37,"I",0
2004,7,"2004-07-27","CARP",3,8,"I",0
2004,7,"2004-07-27","CARP",3,16,"I",0
2004,7,"2004-07-27","CARP",3,23,"I",0
2004,7,"2004-07-27","CARP",3,26,"O",0
2004,7,"2004-07-27","CARP",3,33,"I",0
2004,7,"2004-07-27","CARP",3,34,"O",0
2004,7,"2004-07-27","CARP",3,35,"I",0
2004,7,"2004-07-27","CARP",3,38,"I",0
2004,7,"2004-07-27","CARP",3,38,"O",0
2004,7,"2004-07-27","CARP",3,40,"O",0
2004,7,"2004-07-28","CARP",4,28,"O",0
2004,7,"2004-07-28","CARP",4,34,"I",0
2004,7,"2004-07-28","CARP",4,35,"I",0
2004,7,"2004-07-28","CARP",4,37,"O",0
2004,7,"2004-07-28","CARP",4,38,"I",0
2004,7,"2004-07-28","CARP",4,40,"O",0
2004,7,"2004-07-28","CARP",5,19,"I",0
2004,7,"2004-07-28","CARP",5,20,"I",0
2004,7,"2004-07-28","CARP",5,29,"O",0
2004,7,"2004-07-28","CARP",5,37,"I",0
2004,7,"2004-07-28","CARP",5,38,"I",0
2004,7,"2004-07-28","CARP",5,38,"O",0
2004,7,"2004-07-28","CARP",5,39,"I",0
2004,7,"2004-07-27","CARP",6,2,"I",0
2004,7,"2004-07-27","CARP",6,4,"I",0
2004,7,"2004-07-27","CARP",6,9,"I",0
2004,7,"2004-07-27","CARP",6,9,"O",0
2004,7,"2004-07-27","CARP",6,29,"I",0
2004,7,"2004-07-27","CARP",6,30,"I",0
2004,7,"2004-07-27","CARP",6,31,"O",0
2004,7,"2004-07-28","CARP",7,4,"I",0
2004,7,"2004-07-28","CARP",7,5,"I",0
2004,7,"2004-07-28","CARP",7,6,"O",0
2004,7,"2004-07-28","CARP",7,25,"I",0
2004,7,"2004-07-28","CARP",7,34,"I",0
2004,7,"2004-07-28","CARP",7,38,"O",0
2004,7,"2004-07-28","CARP",8,3,"I",0
2004,7,"2004-07-28","CARP",8,9,"I",0
2004,7,"2004-07-28","CARP",8,13,"I",0
2004,7,"2004-07-28","CARP",8,18,"I",0
2004,7,"2004-07-28","CARP",8,27,"O",0
2004,7,"2004-07-21","GOLB",2,2,"O",1
2004,7,"2004-07-21","GOLB",2,7,"O",2
2004,7,"2004-07-21","GOLB",2,8,"I",0
2004,7,"2004-07-21","GOLB",2,8,"O",0
2004,7,"2004-07-21","GOLB",2,9,"I",0
2004,7,"2004-07-21","GOLB",2,10,"I",0
2004,7,"2004-07-21","GOLB",2,10,"O",0
2004,7,"2004-07-21","GOLB",2,14,"O",1
2004,7,"2004-07-21","GOLB",2,20,"I",0
2004,7,"2004-07-21","GOLB",2,21,"O",0
2004,7,"2004-07-21","GOLB",2,25,"I",0
2004,7,"2004-07-21","GOLB",2,26,"I",0
2004,7,"2004-07-21","GOLB",2,27,"O",0
2004,7,"2004-07-21","GOLB",2,28,"I",0
2004,7,"2004-07-21","GOLB",2,28,"O",0
2004,7,"2004-07-21","GOLB",2,29,"O",0
2004,7,"2004-07-21","GOLB",2,30,"I",0
2004,7,"2004-07-21","GOLB",2,34,"I",0
2004,7,"2004-07-21","GOLB",2,34,"O",0
2004,7,"2004-07-21","GOLB",2,36,"I",0
2004,7,"2004-07-21","GOLB",2,37,"O",0
2004,7,"2004-07-21","GOLB",2,38,"I",0
2004,7,"2004-07-21","GOLB",2,39,"I",0
2004,7,"2004-07-21","IVEE",2,1,"I",0
2004,7,"2004-07-21","IVEE",2,1,"O",0
2004,7,"2004-07-21","IVEE",2,2,"I",0
2004,7,"2004-07-21","IVEE",2,3,"I",0
2004,7,"2004-07-21","IVEE",2,3,"O",0
2004,7,"2004-07-21","IVEE",2,4,"O",0
2004,7,"2004-07-21","IVEE",2,5,"O",0
2004,7,"2004-07-21","IVEE",2,6,"I",0
2004,7,"2004-07-21","IVEE",2,7,"I",0
2004,7,"2004-07-21","IVEE",2,10,"I",0
2004,7,"2004-07-21","IVEE",2,11,"O",2
2004,7,"2004-07-21","IVEE",2,13,"O",0
2004,7,"2004-07-21","IVEE",2,14,"I",0
2004,7,"2004-07-21","IVEE",2,16,"O",0
2004,7,"2004-07-21","IVEE",2,19,"I",0
2004,7,"2004-07-21","IVEE",2,22,"I",0
2004,7,"2004-07-21","IVEE",2,22,"O",0
2004,7,"2004-07-21","IVEE",2,28,"O",0
2004,7,"2004-07-21","IVEE",2,30,"O",0
2004,7,"2004-07-21","IVEE",2,38,"O",0
2004,7,"2004-07-22","MOHK",2,4,"I",0
2004,7,"2004-07-19","NAPL",4,38,"I",4
2004,7,"2004-07-19","NAPL",4,39,"I",4
2004,7,"2004-07-19","NAPL",4,40,"I",4
2006,7,"2006-07-26","AQUE",5,36,"O",0
2006,7,"2006-07-19","BULL",1,2,"O",0
2006,7,"2006-07-19","BULL",1,6,"I",0
2006,7,"2006-07-19","BULL",1,9,"O",0
2006,7,"2006-07-19","BULL",1,15,"O",0
2006,7,"2006-07-19","BULL",1,16,"I",0
2006,7,"2006-07-19","BULL",1,21,"I",0
2006,7,"2006-07-19","BULL",1,25,"O",0
2006,7,"2006-07-19","BULL",1,37,"I",0
2006,7,"2006-07-19","BULL",3,1,"I",0
2006,7,"2006-07-19","BULL",3,4,"I",0
2006,7,"2006-07-19","BULL",3,5,"O",0
2006,7,"2006-07-19","BULL",3,12,"O",0
2006,7,"2006-07-19","BULL",3,14,"O",0
2006,7,"2006-07-19","BULL",3,15,"I",0
2006,7,"2006-07-19","BULL",3,17,"O",0
2006,7,"2006-07-19","BULL",3,18,"I",0
2006,7,"2006-07-19","BULL",3,18,"O",0
2006,7,"2006-07-19","BULL",3,19,"O",0
2006,7,"2006-07-19","BULL",3,24,"I",0
2006,7,"2006-07-19","BULL",3,26,"O",0
2006,7,"2006-07-19","BULL",3,29,"O",0
2006,7,"2006-07-19","BULL",3,31,"O",0
2006,7,"2006-07-19","BULL",3,32,"I",0
2006,7,"2006-07-19","BULL",3,33,"O",0
2006,7,"2006-07-19","BULL",3,35,"O",0
2006,7,"2006-07-19","BULL",3,40,"O",0
2006,7,"2006-07-19","BULL",6,3,"O",0
2006,7,"2006-07-19","BULL",6,4,"O",0
2006,7,"2006-07-19","BULL",6,9,"O",0
2006,7,"2006-07-19","BULL",6,12,"O",0
2006,7,"2006-07-19","BULL",6,15,"O",0
2006,7,"2006-07-19","BULL",6,33,"I",0
2006,7,"2006-07-25","CARP",2,1,"I",0
2006,7,"2006-07-25","CARP",2,9,"O",0
2006,7,"2006-07-25","CARP",2,10,"I",0
2006,7,"2006-07-25","CARP",2,16,"I",0
2006,7,"2006-07-25","CARP",2,18,"O",0
2006,7,"2006-07-25","CARP",2,22,"I",0
2006,7,"2006-07-25","CARP",2,28,"O",0
2006,7,"2006-07-25","CARP",2,33,"O",0
2006,7,"2006-07-25","CARP",3,16,"O",0
2006,7,"2006-07-25","CARP",3,21,"I",0
2006,7,"2006-07-25","CARP",3,26,"O",0
2006,7,"2006-07-25","CARP",3,36,"O",0
2006,7,"2006-07-25","CARP",3,38,"O",0
2006,7,"2006-07-25","CARP",3,40,"I",0
2006,7,"2006-07-25","CARP",3,40,"O",0
2006,7,"2006-07-21","CARP",4,38,"I",0
2006,7,"2006-07-25","CARP",6,1,"I",0
2006,7,"2006-07-25","CARP",6,5,"O",0
2006,7,"2006-07-25","CARP",6,6,"O",0
2006,7,"2006-07-25","CARP",6,7,"O",0
2006,7,"2006-07-25","CARP",6,9,"I",0
2006,7,"2006-07-25","CARP",6,14,"I",0
2006,7,"2006-07-25","CARP",6,14,"O",0
2006,7,"2006-07-25","CARP",6,18,"I",0
2006,7,"2006-07-25","CARP",6,19,"O",0
2006,7,"2006-07-25","CARP",6,22,"I",0
2006,7,"2006-07-25","CARP",6,24,"I",0
2006,7,"2006-07-25","CARP",6,24,"O",0
2006,7,"2006-07-25","CARP",6,28,"O",0
2006,7,"2006-07-25","CARP",6,31,"O",0
2006,7,"2006-07-25","CARP",6,32,"O",0
2006,7,"2006-07-25","CARP",6,33,"I",0
2006,7,"2006-07-25","CARP",6,34,"I",0
2006,7,"2006-07-25","CARP",6,36,"O",0
2006,7,"2006-07-25","CARP",6,38,"I",0
2006,7,"2006-07-25","CARP",6,40,"I",0
2006,7,"2006-07-21","CARP",7,4,"I",0
2006,7,"2006-07-21","CARP",7,16,"O",0
2006,7,"2006-07-21","CARP",7,18,"O",0
2006,7,"2006-07-21","CARP",8,5,"O",0
2006,7,"2006-07-21","CARP",8,10,"O",0
2006,7,"2006-07-21","CARP",8,13,"O",0
2006,7,"2006-07-21","CARP",8,29,"O",0
2006,7,"2006-07-20","GOLB",2,17,"O",0
2006,7,"2006-07-20","IVEE",2,3,"I",0
2006,7,"2006-07-20","IVEE",2,15,"I",0
2006,7,"2006-07-20","IVEE",2,23,"I",0
2006,7,"2006-07-20","IVEE",2,25,"O",0
2006,7,"2006-07-20","IVEE",2,35,"O",0
2007,7,"2007-07-17","AQUE",1,27,"I",0
2007,7,"2007-07-17","AQUE",5,8,"I",0
2007,7,"2007-07-17","AQUE",5,12,"O",0
2007,7,"2007-07-17","AQUE",6,10,"O",0
2007,7,"2007-07-17","AQUE",6,32,"I",0
2007,7,"2007-07-19","BULL",1,18,"O",0
2007,7,"2007-07-19","BULL",1,25,"I",0
2007,7,"2007-07-19","BULL",3,13,"O",0
2007,7,"2007-07-19","BULL",3,16,"O",0
2007,7,"2007-07-19","BULL",3,25,"I",0
2007,7,"2007-07-19","BULL",3,30,"O",0
2007,7,"2007-07-19","BULL",6,2,"I",0
2007,7,"2007-07-19","BULL",6,3,"O",0
2007,7,"2007-07-19","BULL",6,6,"O",0
2007,7,"2007-07-19","BULL",6,17,"O",0
2007,7,"2007-07-19","BULL",6,27,"O",0
2007,7,"2007-07-18","CARP",2,3,"O",0
2007,7,"2007-07-18","CARP",2,5,"I",0
2007,7,"2007-07-18","CARP",2,6,"I",0
2007,7,"2007-07-18","CARP",2,7,"O",0
2007,7,"2007-07-18","CARP",2,8,"I",0
2007,7,"2007-07-18","CARP",2,8,"O",0
2007,7,"2007-07-18","CARP",2,16,"O",0
2007,7,"2007-07-18","CARP",2,25,"O",0
2007,7,"2007-07-18","CARP",2,31,"O",0
2007,7,"2007-07-18","CARP",3,9,"O",0
2007,7,"2007-07-18","CARP",3,23,"O",0
2007,7,"2007-07-18","CARP",3,36,"O",0
2007,7,"2007-07-18","CARP",3,38,"O",0
2007,7,"2007-07-18","CARP",4,26,"O",0
2007,7,"2007-07-18","CARP",4,30,"I",0
2007,7,"2007-07-18","CARP",4,33,"I",0
2007,7,"2007-07-18","CARP",6,1,"I",0
2007,7,"2007-07-18","CARP",6,3,"O",0
2007,7,"2007-07-18","CARP",6,8,"I",0
2007,7,"2007-07-18","CARP",6,9,"O",0
2007,7,"2007-07-18","CARP",6,26,"O",0
2007,7,"2007-07-18","CARP",6,29,"I",0
2007,7,"2007-07-18","CARP",6,30,"O",0
2007,7,"2007-07-18","CARP",6,37,"O",0
2007,7,"2007-07-18","CARP",7,13,"O",0
2007,7,"2007-07-18","CARP",7,35,"O",0
2007,7,"2007-07-25","CARP",8,8,"O",0
2007,7,"2007-07-25","CARP",8,12,"O",0
2007,7,"2007-07-25","CARP",8,14,"I",0
2007,7,"2007-07-25","CARP",8,19,"O",0
2007,7,"2007-07-25","CARP",8,24,"O",0
2007,7,"2007-07-25","CARP",8,25,"I",0
2007,7,"2007-07-20","IVEE",2,6,"I",0
2007,7,"2007-07-20","IVEE",2,10,"O",0
2007,7,"2007-07-20","IVEE",2,15,"I",0
2007,7,"2007-07-20","IVEE",2,23,"I",0
2007,7,"2007-07-20","IVEE",2,26,"I",0
2007,7,"2007-07-20","IVEE",2,34,"I",0
2008,7,"2008-07-23","AQUE",1,34,"O",0
2008,7,"2008-07-23","AQUE",4,27,"O",0
2008,7,"2008-07-23","AQUE",5,22,"O",0
2008,7,"2008-07-23","AQUE",6,34,"I",0
2008,7,"2008-07-29","BULL",1,28,"I",0
2008,7,"2008-07-29","BULL",3,11,"O",0
2008,7,"2008-07-29","BULL",3,13,"O",0
2008,7,"2008-07-29","BULL",3,40,"I",0
2008,7,"2008-07-29","BULL",6,3,"I",0
2008,7,"2008-07-29","BULL",6,3,"O",0
2008,7,"2008-07-29","BULL",6,4,"I",0
2008,7,"2008-07-29","BULL",6,14,"I",0
2008,7,"2008-07-29","BULL",6,14,"O",0
2008,7,"2008-07-29","BULL",6,16,"O",0
2008,7,"2008-07-29","BULL",6,29,"I",0
2008,7,"2008-07-29","BULL",6,32,"I",0
2008,7,"2008-07-29","BULL",6,34,"I",0
2008,7,"2008-07-25","CARP",2,19,"I",0
2008,7,"2008-07-24","CARP",3,39,"I",0
2008,7,"2008-07-24","CARP",6,4,"O",0
2008,7,"2008-07-24","CARP",6,6,"I",0
2008,7,"2008-07-24","CARP",6,7,"O",0
2008,7,"2008-07-24","CARP",6,13,"I",0
2008,7,"2008-07-24","CARP",6,32,"I",0
2008,7,"2008-07-24","CARP",6,34,"O",0
2008,7,"2008-07-24","CARP",6,36,"O",0
2008,7,"2008-07-24","CARP",7,16,"O",0
2008,7,"2008-07-24","CARP",7,19,"O",0
2008,7,"2008-07-24","CARP",7,34,"O",0
2008,7,"2008-07-24","CARP",7,40,"O",0
2008,7,"2008-07-25","CARP",8,3,"O",0
2008,7,"2008-07-22","GOLB",1,18,"I",0
2008,7,"2008-07-22","GOLB",1,38,"I",0
2008,7,"2008-07-22","IVEE",1,11,"O",0
2008,7,"2008-07-22","IVEE",1,39,"I",0
2008,7,"2008-07-22","IVEE",1,40,"O",0
2008,7,"2008-07-22","IVEE",2,6,"O",0
2008,7,"2008-07-22","IVEE",2,13,"I",0
2008,7,"2008-07-22","IVEE",2,13,"O",0
2008,7,"2008-07-22","IVEE",2,14,"I",0
2008,7,"2008-07-22","IVEE",2,18,"O",0
2008,7,"2008-07-22","IVEE",2,36,"O",0
2009,7,"2009-07-27","AQUE",1,18,"I",0
2009,7,"2009-07-27","AQUE",1,18,"O",0
2009,7,"2009-07-27","AQUE",2,33,"I",0
2009,7,"2009-07-27","AQUE",3,1,"I",0
2009,7,"2009-07-27","AQUE",6,12,"I",0
2009,7,"2009-07-27","AQUE",6,11,"O",0
2009,7,"2009-07-27","AQUE",6,37,"O",0
2009,7,"2009-07-15","AQUE",4,35,"I",0
2009,7,"2009-07-24","CARP",2,5,"I",0
2009,7,"2009-07-24","CARP",2,7,"I",0
2009,7,"2009-07-24","CARP",2,11,"I",0
2009,7,"2009-07-24","CARP",2,4,"O",0
2009,7,"2009-07-24","CARP",2,7,"O",0
2009,7,"2009-07-24","CARP",2,12,"O",0
2009,7,"2009-07-24","CARP",5,27,"I",0
2009,7,"2009-07-24","CARP",8,13,"I",0
2009,7,"2009-07-24","CARP",8,23,"I",0
2009,7,"2009-07-24","CARP",8,37,"I",0
2009,7,"2009-07-24","CARP",8,15,"O",0
2009,7,"2009-07-24","CARP",8,19,"O",0
2009,7,"2009-07-20","IVEE",1,36,"I",0
2009,7,"2009-07-20","IVEE",2,20,"I",0
2009,7,"2009-07-20","IVEE",2,17,"O",0
2009,7,"2009-07-20","IVEE",2,34,"O",0
2009,7,"2009-07-28","BULL",1,9,"O",0
2009,7,"2009-07-28","BULL",1,28,"O",0
2009,7,"2009-07-28","BULL",1,32,"O",0
2009,7,"2009-07-28","BULL",3,18,"I",0
2009,7,"2009-07-28","BULL",3,19,"I",0
2009,7,"2009-07-28","BULL",3,2,"O",0
